book_id,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4268,9780425195210,Robert   Harris,1485,Assholes Finish First,Pompeii,3.79,22734,344,1682,7409,11015,6229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4269,2940015495870,David Baldacci,2006,美少女戦士セーラームーン,"The Guilty (Will Robie, #4)",4.12,12597,336,786,3995,10104,9672,https://images.gr-assets.com/books/1435632658m/25066991.jpg,https://images.gr-assets.com/books/1435632658s/25066991.jpg
4270,9781423163010,Bertrand Russell,1967,Kiss an Angel ,A History of Western Philosophy,4.05,20895,523,1061,4006,7991,8912,https://images.gr-assets.com/books/1344399003m/243685.jpg,https://images.gr-assets.com/books/1344399003s/243685.jpg
4271,2940016249310,Lewis Carroll,2004,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,The Complete Stories and Poems,4.34,23390,236,586,3104,6495,12996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4272,9780385346990,Nigella Lawson,1903,The Partly Cloudy Patriot,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4,22647,802,1213,4565,7148,9436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4273,9780671011380,"Thomas Malory, Keith Baines, Robert Graves",2006,My Father's Dragon (My Father's Dragon Trilogy),Le Morte d'Arthur: King Arthur and the Legends of the Round Table,3.92,25879,355,1507,7518,11147,9170,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg
4274,9780842345520,Cupcake Brown,2008,Natchez Burning,A Piece of Cake,4.15,20083,344,961,3517,6618,9709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4275,9780765318410,Lloyd Alexander,2004,Pulp,Taran Wanderer (The Chronicles of Prydain #4),4.14,29544,277,901,5789,11319,12646,https://images.gr-assets.com/books/1406315774m/24782.jpg,https://images.gr-assets.com/books/1406315774s/24782.jpg
4276,9780553146970,"Douglas Preston, Lincoln Child",2010,Hannibal Rising,"Brimstone (Pendergast, #5; Diogenes, #1)",4.12,24949,149,738,4963,11371,10307,https://images.gr-assets.com/books/1369943498m/136637.jpg,https://images.gr-assets.com/books/1369943498s/136637.jpg
4277,9780375990670,Kate Douglas Wiggin,2009,Immortal in Death ,Rebecca of Sunnybrook Farm,3.85,27831,510,1942,8258,9472,9232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4278,9780545540600,Lisa Kleypas,2013,inf,"Devil in Winter (Wallflowers, #3)",4.26,38100,311,1043,6081,14681,19833,https://images.gr-assets.com/books/1309220205m/114166.jpg,https://images.gr-assets.com/books/1309220205s/114166.jpg
4279,9781597372560,Susan Beth Pfeffer,1900,"Blood Noir (Anita Blake, Vampire Hunter, #16)","The Dead and the Gone (Last Survivors, #2)",3.84,28910,564,2027,8381,11015,9101,https://images.gr-assets.com/books/1266309782m/2169506.jpg,https://images.gr-assets.com/books/1266309782s/2169506.jpg
4280,9781857238270,Ted Dekker,2010,Inherent Vice,"White: The Great Pursuit (The Circle, #3)",4.3,23201,206,621,3287,7425,12433,https://images.gr-assets.com/books/1380858193m/125955.jpg,https://images.gr-assets.com/books/1380858193s/125955.jpg
4281,9780441006110,Gena Showalter,1979,Songs of the Humpback Whale: A Novel in Five Voices,The Darkest Passion (Lords of the Underworld #5),4.37,32610,168,623,4157,10738,18604,https://images.gr-assets.com/books/1351278057m/6758331.jpg,https://images.gr-assets.com/books/1351278057s/6758331.jpg
4282,9780060927490,Chuck Palahniuk,2002,The Night Eternal,Pygmy,2.96,21242,3121,4811,7258,5192,2483,https://images.gr-assets.com/books/1320495043m/4601396.jpg,https://images.gr-assets.com/books/1320495043s/4601396.jpg
4283,9780446539750,Lauren Weisberger,2003,"Bright Lights, Big City","Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",2.84,19210,3153,6351,8319,4564,2139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4284,9781585673700,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1999,Whiskey Beach,Selected Stories,4.36,23027,147,527,2891,7735,13246,https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg
4285,9780449902930,S.C. Gwynne,1923,The Guy Not Taken: Stories,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",4.13,19423,394,820,3453,8640,9074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4286,9781250006220,John le Carré,2003,"The Walking Dead, Vol. 8: Made To Suffer",Smiley's People,4.24,22691,157,532,3656,9428,11255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4287,9780670886590,"Karen Kingsbury, Gary Smalley",2003,Pleasure of a Dark Prince ,"Redemption (Redemption, #1)",4.36,22101,337,585,2667,6274,13026,https://images.gr-assets.com/books/1406514548m/11433.jpg,https://images.gr-assets.com/books/1406514548s/11433.jpg
4288,9781476707720,Jennifer Donnelly,2002,Danny and the Dinosaur,A Northern Light,3.83,29018,651,2080,8217,12474,8750,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg
4289,9781442436640,"Tim LaHaye, Jerry B. Jenkins",2004,Il decamerone,"Apollyon (Left Behind, #5)",3.97,23202,593,1459,5515,8041,9371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4290,9780007118890,Dorothy L. Sayers,2007,Twisted,"Whose Body?  (Lord Peter Wimsey, #1)",3.91,28214,648,1524,7507,11662,9771,https://images.gr-assets.com/books/1387573241m/192893.jpg,https://images.gr-assets.com/books/1387573241s/192893.jpg
4291,9780765336410,"Robert Sabuda, Lewis Carroll",1936,The Crossing,Alice's Adventures in Wonderland: A Pop-Up Adaptation,4.33,21160,253,521,3047,5672,11895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4292,9780743243320,Ross King,2006,Dear Life,Michelangelo and the Pope's Ceiling,3.82,20718,1180,1538,4621,6563,7356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4293,9780670016780,Kelley Armstrong,1936,Five Little Monkeys Jumping on the Bed (The Five Little Monkeys),"Stolen (Women of the Otherworld, #2)",4.16,34373,237,1038,6745,14459,15498,https://images.gr-assets.com/books/1300923278m/11922.jpg,https://images.gr-assets.com/books/1300923278s/11922.jpg
4294,9780571203130,David Baldacci,2015,Kushiel's Avatar,"Hour Game (Sean King & Michelle Maxwell, #2)",3.94,23124,217,995,6666,12267,7677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4295,9780064400210,Louise Penny,2011,El Aleph,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",4.15,23121,138,523,4468,13418,10385,https://images.gr-assets.com/books/1327970261m/2277378.jpg,https://images.gr-assets.com/books/1327970261s/2277378.jpg
4296,9781451624460,"Noel Streatfeild, Diane Goode",1954,Ruin,"Ballet Shoes (Shoes, #1)",4.06,26211,534,1189,5634,9499,11352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4297,9780061351430,Harry Gregson-Williams,2008,The Long Goodbye,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",4.32,17866,243,369,2523,5045,9696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4298,9780425233370,"Ayn Rand, Leonard Peikoff",2003,"Farewell, My Lovely",We the Living,3.89,20994,647,1531,5121,7689,7583,https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg
4299,9780399256940,Marie Rutkoski,2009,The Castle of Llyr,"The Winner's Crime (The Winner's Trilogy, #2)",4.17,31721,386,1102,5643,14970,15303,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg
4300,9780345477000,Carolyn Brown,2014,Fade Out,The Ladies' Room,3.9,25204,895,1773,5562,8529,9244,https://images.gr-assets.com/books/1453689241m/18282800.jpg,https://images.gr-assets.com/books/1453689241s/18282800.jpg
4301,9780842342710,E.E. Cummings,2014,The Cat Who Could Read Backwards,100 Selected Poems,4.32,22346,281,520,2902,6855,12080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4302,9780836221370,Jen Lancaster,2014,Charade,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",4.06,24631,466,1137,4720,8794,9927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4303,9781595828120,Erin Hunter,2005,The Demigod Diaries,"Forest of Secrets (Warriors, #3)",4.4,28913,162,592,3727,8350,17764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4304,9780415278480,Sarah Waters,1994,If You Stay,The Little Stranger,3.51,21077,839,3379,9623,10318,4655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4305,9788370540370,Patricia Briggs,2006,Neil Patrick Harris: Choose Your Own Autobiography,"Night Broken (Mercy Thompson, #8)",4.42,31278,99,333,3408,14167,20468,https://images.gr-assets.com/books/1379437095m/17562900.jpg,https://images.gr-assets.com/books/1379437095s/17562900.jpg
4306,9780618249060,Sara Raasch,1999,Death du Jour,"Snow Like Ashes (Snow Like Ashes, #1)",3.98,34993,748,1964,7640,14808,13155,https://images.gr-assets.com/books/1392224823m/17399160.jpg,https://images.gr-assets.com/books/1392224823s/17399160.jpg
4307,9781596064850,Matthew  Thomas,2013,More Than a Carpenter,We Are Not Ourselves,3.7,18488,722,1866,5816,8680,5054,https://images.gr-assets.com/books/1418103690m/17830123.jpg,https://images.gr-assets.com/books/1418103690s/17830123.jpg
4308,9780062372110,Nora Roberts,2014,Boneshaker ,"Red Lily (In the Garden, #3)",4.07,29200,169,1155,6621,11334,11467,https://images.gr-assets.com/books/1362364238m/59821.jpg,https://images.gr-assets.com/books/1362364238s/59821.jpg
4309,9781846057650,Mary Pipher,2005,Rubyfruit Jungle,Reviving Ophelia: Saving the Selves of Adolescent Girls,3.86,22687,344,1389,6064,9087,6524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4310,9780062244760,Bernard Cornwell,1964,Fallen in Love,"Lords of the North (The Saxon Stories, #3)",4.32,20296,43,222,2766,10393,11077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4311,9781416971760,Margaret Peterson Haddix,1994,Sisters,"Just Ella (The Palace Chronicles, #1)",3.75,27884,746,2609,8885,10342,8501,https://images.gr-assets.com/books/1327897599m/162719.jpg,https://images.gr-assets.com/books/1327897599s/162719.jpg
4312,9780767915820,Raine Miller,2003,The Never War,"Eyes Wide Open (The Blackstone Affair, #3)",4.14,36054,444,1373,6410,12966,15587,https://images.gr-assets.com/books/1360846127m/16122643.jpg,https://images.gr-assets.com/books/1360846127s/16122643.jpg
4313,9781401210110,Lisa See,2013,The Elf Queen of Shannara ,China Dolls,3.58,20563,602,2298,7755,8975,4206,https://images.gr-assets.com/books/1405290827m/18404427.jpg,https://images.gr-assets.com/books/1405290827s/18404427.jpg
4314,9780810979770,Kate Brian,1973,Mattimeo,Megan Meade's Guide to the McGowan Boys,3.93,29726,583,1999,7299,9973,11023,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4315,9780593054600,"Russell Hoban, Lillian Hoban",1995,Nemesis Games,Bread and Jam for Frances,4.2,27933,377,1005,5157,7759,14010,https://images.gr-assets.com/books/1384258893m/911579.jpg,https://images.gr-assets.com/books/1384258893s/911579.jpg
4316,9780007208000,Tom Robbins,2013,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",Half Asleep in Frog Pajamas,3.73,17053,341,1439,5540,7229,4350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4317,9780345524590,Gregory Maguire,2008,First Family,Mirror Mirror,3.27,26307,1356,4445,10429,7669,3459,https://images.gr-assets.com/books/1407710336m/15858.jpg,https://images.gr-assets.com/books/1407710336s/15858.jpg
4318,9781402284310,Patrick Ness,2014,True Grit,More Than This,4.03,21512,514,1530,5596,11836,11244,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg
4319,9781595145840,Cormac McCarthy,2013,Feel The Fear And Do It Anyway: How to Turn Your Fear and Indecision into Confidence and Action,Child of God,3.86,20313,326,1189,5461,9938,5729,https://images.gr-assets.com/books/1320509467m/293625.jpg,https://images.gr-assets.com/books/1320509467s/293625.jpg
4320,9788190416950,Francine Rivers,2005,Mine,"As Sure as the Dawn (Mark of the Lion, #3)",4.39,23509,131,619,2908,6549,14123,https://images.gr-assets.com/books/1490993178m/95621.jpg,https://images.gr-assets.com/books/1490993178s/95621.jpg
4321,9780061988240,Max Barry,1974,Memoirs of an Imaginary Friend,Lexicon,3.9,20524,331,1224,5531,10706,6504,https://images.gr-assets.com/books/1356080172m/16158596.jpg,https://images.gr-assets.com/books/1356080172s/16158596.jpg
4322,9780140436230,"Candace Bushnell, Donna Murphy",1998,Haroun and the Sea of Stories,One Fifth Avenue,3.33,20962,1368,3581,8012,6165,3884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4323,9780192839770,"Cece Bell, David Lasky",1989,Poison Princess,El Deafo,4.13,27630,1122,1121,3914,9745,13360,https://images.gr-assets.com/books/1423770455m/20701984.jpg,https://images.gr-assets.com/books/1423770455s/20701984.jpg
4324,9781502541860,Samantha Young,2010,"Tatiana and Alexander (The Bronze Horseman, #2)","Down London Road (On Dublin Street, #2)",4.24,38186,326,1048,5676,15730,18793,https://images.gr-assets.com/books/1363128044m/16140408.jpg,https://images.gr-assets.com/books/1363128044s/16140408.jpg
4325,9780312939010,"Robert Kirkman, Charlie Adlard",-400,The Emperor's Blades,"The Walking Dead, Vol. 03: Safety Behind Bars",4.31,23167,88,444,3241,9562,12529,https://images.gr-assets.com/books/1345769167m/30069.jpg,https://images.gr-assets.com/books/1345769167s/30069.jpg
4326,9781401204880,Philip K. Dick,2001,Brick Lane,"Flow My Tears, the Policeman Said",3.93,22063,206,1104,6014,10985,7087,https://images.gr-assets.com/books/1398026028m/22584.jpg,https://images.gr-assets.com/books/1398026028s/22584.jpg
4327,9780060958020,Francine Rivers,-411,Half Bad,The Last Sin Eater,4.06,20985,341,1119,4362,7124,9036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4328,9788433968680,Jude Deveraux,1895,Βίος και πολιτεία του Αλέξη Ζορμπά,A Knight in Shining Armor,4.23,26636,506,1106,4327,8436,14687,https://images.gr-assets.com/books/1330613623m/73385.jpg,https://images.gr-assets.com/books/1330613623s/73385.jpg
4329,9780060987050,Jonathan Maberry,2009,Sounder,"Rot & Ruin (Rot & Ruin, #1)",4.1,25526,698,1210,4529,9815,11859,https://images.gr-assets.com/books/1264898635m/7157310.jpg,https://images.gr-assets.com/books/1264898635s/7157310.jpg
4330,9781449410250,"Plato, G.M.A. Grube, John M. Cooper",2009,A Universe from Nothing: Why There Is Something Rather Than Nothing,The Trial and Death of Socrates,4.06,21829,301,1001,4518,8001,8876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4331,9780446580340,Charles R. Cross,1962,Slash,Heavier Than Heaven: A Biography of Kurt Cobain,4.09,18496,265,777,3820,7324,8035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4332,9780316014280,"Thucydides, Rex Warner, Moses I. Finley",1999,Rebel Belle,History of the Peloponnesian War,3.87,21500,672,1745,5860,8019,8157,https://images.gr-assets.com/books/1422072332m/261243.jpg,https://images.gr-assets.com/books/1422072332s/261243.jpg
4333,9780316905750,"Stephen Crane, George Stade, Richard Fusco",1952,The Mephisto Club,The Red Badge of Courage and Selected Short Fiction  ,3.64,25090,1045,2649,7202,7866,6489,https://images.gr-assets.com/books/1328753104m/2918374.jpg,https://images.gr-assets.com/books/1328753104s/2918374.jpg
